name,1th_menu,name,2th_menu,name,3th_menu,name,4th_menu,ItemID,ValCheckFlag,IsCommon,VehicleType,ItemName,ItemDescription,CurValue,DefaultValue,Unit,ItemType,ItemRange,ItemDescription,Permission,,,Visibility
标定参数,12,"D430 / D435",2,D435_4,4,,,6018,0,0,0,camera.d435_4_install_height,"D435标定平面高度 由标定算法自动生成不需要修改",250,250,mm,int,"[0,1000]","D435标定平面高度 由标定算法自动生成不需要修改",30,,,1
标定参数,12,"D430 / D435",2,D435_4,4,,,6019,0,0,0,camera.d435_4_install_x_offset,D435安装X方向偏移,300,300,mm,int,"[0,1000]",D435安装相对于车中心坐标系X方向偏移,20,,,1
标定参数,12,"D430 / D435",2,D435_4,4,,,6020,0,0,0,camera.d435_4_install_y_offset,D435安装Y方向偏移,0,0,mm,int,"[0,1000]",D435安装相对于车中心坐标系Y方向偏移,20,,,1
标定参数,12,"D430 / D435",2,D435_4,4,,,6021,0,0,0,camera.d435_4_enable_preview,D435启用预览,FALSE,FALSE,,enum_str,True;False,是否启用D435原始图像预览,20,,,1
标定参数,12,"D430 / D435",2,D435_4,4,,,6022,0,0,0,camera.d435_4_install_yaw,D435安装朝向,0,0,°,float,"[0,180]",D435安装朝向,20,,,1
标定参数,12,"D430 / D435",2,D435_4,4,,,6023,0,0,0,camera.d435_4_calibration_matrix,低矮物体检测设备D435的安装标定矩阵,1;0;0;1;0;0;1;0;0,1;0;0;1;0;0;1;0;0,,str,,低矮物体检测设备D435的安装标定矩阵,30,,,1
标定参数,12,"D430 / D435",2,D435_4,4,,,6024,0,0,0,camera.calibrate_d435_4_install_err,"开启摄像头安装误差标定 成功后自动关闭",FALSE,FALSE,,enum_str,True;False,"开启摄像头安装误差标定 成功后自动关闭",30,,,1
标定参数,12,"D430 / D435",2,D435_4,4,,,6025,0,0,0,camera.d435_4_calibration_height,D435标定平台高度,0,0,mm,int,"[0,400]",D435标定平台高度,30,,,1
标定参数,12,Livox,59,,,,,1971,0,0,0,device.enable_livox_device,开启Livox激光设备,false,false,,enum_str,True;False,开启Livox激光设备,20,,,1,,1
标定参数,12,O3D303,4,,,,,1752,0,0,0,camera.o3d303_install_x_offset,O3D303安装X方向偏移,-0.1,0,mm,float,"[-2000,2000]",O3D303安装X方向偏移,20,,,1
标定参数,12,O3D303,4,,,,,1753,0,0,0,camera.o3d303_install_y_offset,O3D303安装Y方向偏移,0,0,mm,float,"[-2000,2000]",O3D303安装Y方向偏移,20,,,1
标定参数,12,O3D303,4,,,,,1754,0,0,0,camera.o3d303_install_yaw,O3D303安装朝向,0,0,°,float,"[-180,180]",O3D303安装朝向,20,,,1
标定参数,12,R2000,62,,,,,1902,0,0,0,device.r2100_install_x_offset,R2100安装X方向偏移,0,0,mm,int,"[-2000,2000]",R2100安装相对于车中心坐标系X正方向偏移，当向后安装时，该值应为负值,30,,,1
标定参数,12,R2000,62,,,,,1903,0,0,0,device.r2100_install_y_offset,R2100安装Y方向偏移,0,0,mm,int,"[-2000,2000]",R2100安装相对于车中心坐标系Y正方向偏移,30,,,1
标定参数,12,R2000,62,,,,,1904,0,0,0,device.r2100_install_yaw,R2100安装yaw角,0,0,°,float,"[0,360]",R2100安装相对于车中心坐标系X正方向的yaw角，当朝向正后安装时，该值应为180°,30,,,1
标定参数,12,SVC相机,3,SVC100_BACK,8,,,3307,0,0,0,camera.back_disort_param,后视SVC的畸变参数,0.0;0.0;0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0,,str,,后视SVC的畸变参数,30,,,1
标定参数,12,SVC相机,3,SVC100_BACK,8,,,3308,0,0,0,camera.back_inner_param,后视SVC的内参,572.2723338643372;0;338.10563170031685;0;572.2636945169115;236.33426351735022;0;0;1.0,572.2723338643372;0;338.10563170031685;0;572.2636945169115;236.33426351735022;0;0;1.0,,str,,后视SVC的内参,30,,,1
标定参数,12,SVC相机,3,SVC100_BACK,8,,,3309,0,0,0,camera.back_vanish_point,后视SVC物理中心点,0;0;,0;0;,,str,,后视SVC物理中心点,30,,,1
标定参数,12,SVC相机,3,SVC100_BACK,8,,,3335,0,0,0,camera.back_exposure,后视曝光模式,FALSE,FALSE,,enum_str,True;False,后视曝光模式,20,,,1
标定参数,12,SVC相机,3,SVC100_BACK,8,,,3338,0,0,0,camera.back_exposure_value,后视曝光数值,70,70,,int,"[10,65535]",后视曝光数值,20,,,1
标定参数,12,SVC相机,3,SVC100_DOWN,6,,,1733,0,0,0,camera.svc100_down_led_bits,下视svc100灯控IO口,4,4,,int,"[0,32]",下视svc100灯控IO口,30,,,1
标定参数,12,SVC相机,3,SVC100_DOWN,6,,,1734,0,0,0,camera.svc100_down_fps,下视svc100的处理频率,50,50,Hz,int,"[1,100]",下视svc100的处理频率,30,,,1
标定参数,12,SVC相机,3,SVC100_DOWN,6,,,1735,0,0,0,camera.svc100_down_install_direction,下视svc100的安装朝向,180,180,°,double,"[0,180.0]",下视svc100的安装朝向,20,,,1
标定参数,12,SVC相机,3,SVC100_DOWN,6,,,1736,0,0,0,camera.svc100_down_disort_param,下视svc100的畸变参数,0.0228901;-0.0637674;0.00244537;0.00234416;0.0197826,0.0228901;-0.0637674;0.00244537;0.00234416;0.0197826,,str,,下视svc100的畸变参数,30,,,1
标定参数,12,SVC相机,3,SVC100_DOWN,6,,,1737,0,0,0,camera.svc100_down_inner_param,下视svc100的内参,304.687964;0;330.872456;0;304.687963;221.071245;0;0;1.0,304.687964;0;330.872456;0;304.687963;221.071245;0;0;1.0,,str,,下视svc100的内参,30,,,1
标定参数,12,SVC相机,3,SVC100_DOWN,6,,,1738,0,0,0,camera.svc100_down_vanish_point,下视svc100物理中心点,0;0;,0;0;,,str,,下视svc100物理中心点,30,,,1
标定参数,12,SVC相机,3,SVC100_DOWN,6,,,3304,0,0,0,camera.down_disort_param,下视的畸变参数,0.0;0.0;0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0,,str,,下视的畸变参数,30,,,1
标定参数,12,SVC相机,3,SVC100_DOWN,6,,,3305,0,0,0,camera.down_inner_param,下视的内参,572.2723338643372;0;338.10563170031685;0;572.2636945169115;236.33426351735022;0;0;1.0,572.2723338643372;0;338.10563170031685;0;572.2636945169115;236.33426351735022;0;0;1.0,,str,,下视的内参,30,,,1
标定参数,12,SVC相机,3,SVC100_DOWN,6,,,3306,0,0,0,camera.down_vanish_point,下视物理中心点,0;0;,0;0;,,str,,下视物理中心点,30,,,1
标定参数,12,SVC相机,3,SVC100_DOWN,6,,,3334,0,0,0,camera.up_exposure,上视曝光模式,FALSE,FALSE,,enum_str,True;False,上视曝光模式,20,,,1
标定参数,12,SVC相机,3,SVC100_DOWN,6,,,3336,0,0,0,camera.down_exposure,下视曝光模式,FALSE,FALSE,,enum_str,True;False,下视曝光模式,20,,,1
标定参数,12,SVC相机,3,SVC100_DOWN,6,,,3339,0,0,0,camera.down_exposure_value,下视曝光数值,70,70,,int,"[10,65535]",下视曝光数值,20,,,1
标定参数,12,SVC相机,3,SVC100_UP,5,,,3301,0,0,0,camera.up_disort_param,上视的畸变参数,0.0;0.0;0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0,,str,,上视的畸变参数,30,,,1
标定参数,12,SVC相机,3,SVC100_UP,5,,,3302,0,0,0,camera.up_inner_param,上视的内参,572.2723338643372;0;338.10563170031685;0;572.2636945169115;236.33426351735022;0;0;1.0,572.2723338643372;0;338.10563170031685;0;572.2636945169115;236.33426351735022;0;0;1.0,,str,,上视的内参,30,,,1
标定参数,12,SVC相机,3,SVC100_UP,5,,,3303,0,0,0,camera.up_vanish_point,上视物理中心点,0;0;,0;0;,,str,,上视物理中心点,30,,,1
标定参数,12,SVC相机,3,SVC100_UP,5,,,3333,0,0,0,camera.svc100_back_serial_number,后视SVC100序列号,,,,enum_str,0;1,"后视SVC100序列号,如果设置该值,不需要设置摄像头USB端口号",20,,,1
标定参数,12,SVC相机,3,SVC100_UP,5,,,3337,0,0,0,camera.up_exposure_value,上视曝光数值,70,70,,int,"[10,65535]",上视曝光数值,20,,,1
标定参数,12,海康相机,63,,,,,3323,0,0,2,camera.down_enable_publish_image_when_action,是否在只有执行动作时才开启下视,TRUE,TRUE,,enum_str,True;False,是否在只有执行动作时才开启下视,20,,,1
标定参数,12,海康相机,63,,,,,3324,0,0,2,camera.mvs_disort_param,海康后视的畸变参数,0.0;0.0;0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0,,str,,海康后视的畸变参数,30,,,1
标定参数,12,海康相机,63,,,,,3325,0,0,2,camera.mvs_inner_param,海康后视的内参,572.2723338643372;0;338.10563170031685;0;572.2636945169115;236.33426351735022;0;0;1.0,572.2723338643372;0;338.10563170031685;0;572.2636945169115;236.33426351735022;0;0;1.0,,str,,海康后视的内参,30,,,1
标定参数,12,海康相机,63,,,,,3326,0,0,2,camera.enable_mvs_camera,是否打开海康相机,True,True,,enum_str,True;False,是否打开海康相机,20,,,1
标定参数,12,海康相机,63,,,,,3327,0,0,2,camera.mvs_ce013_enable_publish_image_when_action,是否在只有执行动作时才开启MVS_CE013摄像头,True,True,,enum_str,True;False,是否在只有执行动作时才开启MVS_CE013摄像头,20,,,1
标定参数,12,海康相机,63,,,,,3328,0,0,2,camera.mvs_ce013_install_x_offset,MVS_CE013安装X方向偏移,-0.3,0,mm,float,"[-2000,2000]",MVS_CE013安装X方向偏移,20,,,1
标定参数,12,海康相机,63,,,,,3329,0,0,2,camera.mvs_ce013_install_y_offset,MVS_CE013安装Y方向偏移,0,0,mm,float,"[-2000,2000]",MVS_CE013安装Y方向偏移,20,,,1
标定参数,12,海康相机,63,,,,,3330,0,0,2,camera.mvs_ce013_install_yaw,MVS_CE013安装朝向,180,0,°,float,"[-180,180]",MVS_CE013安装朝向,20,,,1
标定参数,12,海康相机,63,,,,,3331,0,0,2,camera.mvs_ce013_install_height,MVS_CE013安装高度,-0.3,0,mm,float,"[-2000,2000]",MVS_CE013安装高度,20,,,1
标定参数,12,海康相机,63,,,,,3332,0,0,2,camera.mvs_ce013_install_pitch,MVS_CE013安装pitch角,32.8,32.8,°,float,"[0,90]",MVS_CE013安装pitch角,30,,,1
标定参数,12,后退UST雷达,56,,,,,2243,0,0,0,obstacle.ust_back_coord_x,后退UST雷达安装X方向偏移,0,0,mm,float,"[-2000,2000]",后退UST雷达安装X方向偏移,30,,,1
标定参数,12,后退UST雷达,56,,,,,2244,0,0,0,obstacle.ust_back_coord_y,后退UST雷达安装Y方向偏移,0,0,mm,float,"[-2000,2000]",后退UST雷达安装Y方向偏移,30,,,1
标定参数,12,后退UST雷达,56,,,,,2245,0,0,0,obstacle.ust_back_coord_yaw,后退UST雷达安装朝向,0,0,°,float,"[0,360]","后退UST雷达安装朝向 前进方向为0° 后退方向为180° 逆时针为正",30,,,1
标定参数,12,后退UST雷达,56,,,,,2252,0,0,0,obstacle.ust_back_angle_max,后侧UST雷达扫描角最大值,135,135,°,float,"[90, 135]",后侧UST雷达扫描角最大值,20,,,1
标定参数,12,后退UST雷达,56,,,,,2253,0,0,0,obstacle.ust_back_angle_min,后侧UST雷达扫描角最小值,-135,-135,°,float,"[-90, -135]",后侧UST雷达扫描角最小值,20,,,1
标定参数,12,后退UST雷达,56,,,,,2258,0,0,0,obstacle.ust_back_install_direction,后侧UST雷达安装方向是否为正向安装,false,false,,enum_str,True;False,后侧UST雷达安装方向是否为正向安装,20,,,1
标定参数,12,后退UST雷达,56,,,,,2272,0,0,0,obstacle.ust_back_coord_info,"后侧UST雷达安装坐标信息,mm °为单位 x;y;z;roll;pitch;yaw;该值需设置6维信息,否则无效",0;,x;y;z;roll;pitch;yaw;,,str,,"后侧UST雷达安装坐标信息,mm °为单位 x;y;z;roll;pitch;yaw;该值需设置6维信息,否则无效",30,,,1
标定参数,12,前侧UST雷达,55,,,,,2265,0,0,0,obstacle.ust_forward_coord_x,前侧UST雷达安装X方向偏移,0,0,mm,float,"[-2000,2000]",前侧UST雷达安装X方向偏移,30,,,1
标定参数,12,前侧UST雷达,55,,,,,2266,0,0,0,obstacle.ust_forward_coord_y,前侧UST雷达安装Y方向偏移,0,0,mm,float,"[-2000,2000]",前侧UST雷达安装Y方向偏移,30,,,1
标定参数,12,前侧UST雷达,55,,,,,2267,0,0,0,obstacle.ust_forward_coord_yaw,前侧UST雷达安装朝向,0,0,°,float,"[0,360]","前侧UST雷达安装朝向 前进方向为0° 后退方向为180° 逆时针为正",30,,,1
标定参数,12,前侧UST雷达,55,,,,,2268,0,0,0,obstacle.ust_forward_angle_max,前侧UST雷达扫描角最大值,135,135,°,float,"[90, 135]",前侧UST雷达扫描角最大值,20,,,1
标定参数,12,前侧UST雷达,55,,,,,2269,0,0,0,obstacle.ust_forward_angle_min,前侧UST雷达扫描角最小值,-135,-135,°,float,"[-90, -135]",前侧UST雷达扫描角最小值,20,,,1
标定参数,12,前侧UST雷达,55,,,,,2270,0,0,0,obstacle.ust_forward_install_direction,前侧UST雷达安装方向是否为正向安装,false,false,,enum_str,True;False,前侧UST雷达安装方向是否为正向安装,20,,,1
标定参数,12,前侧UST雷达,55,,,,,2271,0,0,0,obstacle.ust_forward_coord_info,"前侧UST雷达安装坐标信息,mm °为单位 x;y;z;roll;pitch;yaw;该值需设置6维信息,否则无效",0;,x;y;z;roll;pitch;yaw;,,str,,"前侧UST雷达安装坐标信息,mm °为单位 x;y;z;roll;pitch;yaw;该值需设置6维信息,否则无效",30,,,1
标定参数,12,双雷达,65,,,,,123,0,0,0,laser.first_laser_angle_min,第一个雷达扫描角度最小值,-135,-135,°,float,"[-180,0]","第一个雷达扫描角度最小值 如果使用单雷达此值不用设置",30,,,1
标定参数,12,双雷达,65,,,,,124,0,0,0,laser.first_laser_angle_max,第一个雷达扫描角度最大值,135,135,°,float,"[0,180]","第一个雷达扫描角度最大值 如果使用单雷达此值不用设置",30,,,1
标定参数,12,双雷达,65,,,,,125,0,0,0,laser.first_laser_center_x,第一个雷达相对于运动中心纵向安装位置,270,270,mm,float,"[0,500]","第一个雷达相对于运动中心纵向安装位置 如果使用单雷达此值不用设置",30,,,1
标定参数,12,双雷达,65,,,,,126,0,0,0,laser.first_laser_center_y,第一个雷达相对于运动中心横向安装位置,170,170,mm,float,"[0,500]","第一个雷达相对于运动中心横向安装位置 如果使用单雷达此值不用设置",30,,,1
标定参数,12,双雷达,65,,,,,127,0,0,0,laser.first_laser_center_yaw,第一个雷达相对于运动中心的朝向,45,45,°,float,"[0,180]","第一个雷达相对于运动中心的朝向 如果使用单雷达此值不用设置",30,,,1
标定参数,12,双雷达,65,,,,,128,0,0,0,laser.second_laser_angle_min,第二个雷达扫描角度最小值,-135,-135,°,float,"[-180,0]","第二个雷达扫描角度最小值 如果使用单雷达此值不用设置",30,,,1
标定参数,12,双雷达,65,,,,,129,0,0,0,laser.second_laser_angle_max,第二个雷达扫描角度最大值,135,135,°,float,,"第二个雷达扫描角度最大值 如果使用单雷达此值不用设置",30,,,1
标定参数,12,双雷达,65,,,,,130,0,0,0,laser.second_laser_center_x,第二个雷达相对于运动中心纵向安装位置,-270,-270,mm,float,,"第二个雷达相对于运动中心纵向安装位置 如果使用单雷达此值不用设置",30,,,1
标定参数,12,双雷达,65,,,,,131,0,0,0,laser.second_laser_center_y,第二个雷达相对于运动中心横向安装位置,-170,-170,mm,float,,"第二个雷达相对于运动中心横向安装位置 如果使用单雷达此值不用设置",30,,,1
标定参数,12,双雷达,65,,,,,132,0,0,0,laser.second_laser_center_yaw,第二个雷达相对于运动中心的朝向,-135,-135,°,float,"[-180,0]","第二个雷达相对于运动中心的朝向 如果使用单雷达此值不用设置",30,,,1
标定参数,12,双雷达,65,,,,,133,0,0,0,laser.combine_laser_angle_min,双雷达扫描角度最小值,-180,-180,°,float,"[-180,0]","双雷达扫描角度最小值 如果使用单雷达此值不用设置",30,,,1
标定参数,12,双雷达,65,,,,,134,0,0,0,laser.combine_laser_angle_max,双雷达扫描角度最大值,180,180,°,float,"[0,180]","双雷达扫描角度最大值 如果使用单雷达此值不用设置",30,,,1
标定参数,12,双雷达,65,,,,,137,0,0,0,laser.lidar_install_directioin,激光雷达安装方向,UP,UP,,enum_str,UP;DOWN,激光雷达安装方向,30,,,1
标定参数,12,双雷达,65,,,,,138,0,0,0,laser.compentate,是否使用运动补偿,1,1,,bool,"[0,1]",是否使用运动补偿,20,,,1
标定参数,12,双雷达,65,,,,,139,0,0,0,laser.distortion_correct_type,运动畸变矫正方式,0,0,,enum,ODOM(0x00);VELOCITY(0x01),运动畸变矫正方式,20,,,1
标定参数,12,双雷达,65,,,,,140,0,0,0,laser.dual_compentate,是否使用双雷达间的运动补偿,1,1,,bool,"[0,1]",是否使用双雷达间的运动补偿,20,,,1
标定参数,12,双雷达,65,,,,,142,0,0,0,laser.respective_publish_scan,双雷达情况下是否需要发布单独的lidar数据,0,0,,bool,,双雷达情况下是否需要发布单独的lidar数据,20,,,1
标定参数,12,双雷达,65,,,,,152,0,0,0,laser.first_lidar_install_directioin,第一个激光雷达安装方向,UP,UP,,enum_str,UP;DOWN,激光雷达安装方向,30,,,1
标定参数,12,双雷达,65,,,,,153,0,0,0,laser.second_lidar_install_directioin,第二个激光雷达安装方向,UP,UP,,enum_str,UP;DOWN,激光雷达安装方向,30,,,1
标定参数,12,右侧UST雷达,58,,,,,2249,0,0,0,obstacle.ust_right_coord_x,右侧UST雷达安装X方向偏移,0,0,mm,float,"[-2000,2000]",右侧UST雷达安装X方向偏移,30,,,1
标定参数,12,右侧UST雷达,58,,,,,2250,0,0,0,obstacle.ust_right_coord_y,右侧UST雷达安装Y方向偏移,0,0,mm,float,"[-2000,2000]",右侧UST雷达安装Y方向偏移,30,,,1
标定参数,12,右侧UST雷达,58,,,,,2251,0,0,0,obstacle.ust_right_coord_yaw,右侧UST雷达安装朝向,0,0,°,float,"[0,360]","右侧UST雷达安装朝向 前进方向为0° 后退方向为180° 逆时针为正",30,,,1
标定参数,12,右侧UST雷达,58,,,,,2256,0,0,0,obstacle.ust_right_angle_max,右侧UST雷达扫描角最大值,135,135,°,float,"[90, 135]",右侧UST雷达扫描角最大值,20,,,1
标定参数,12,右侧UST雷达,58,,,,,2257,0,0,0,obstacle.ust_right_angle_min,右侧UST雷达扫描角最小值,-135,-135,°,float,"[-90, -135]",右侧UST雷达扫描角最小值,20,,,1
标定参数,12,右侧UST雷达,58,,,,,2260,0,0,0,obstacle.ust_right_install_direction,右侧UST雷达安装方向是否为正向安装,false,false,,enum_str,True;False,右侧UST雷达安装方向是否为正向安装,20,,,1
标定参数,12,右侧UST雷达,58,,,,,2274,0,0,0,obstacle.ust_right_coord_info,"右侧UST雷达安装坐标信息,mm °为单位 x;y;z;roll;pitch;yaw;该值需设置6维信息,否则无效",0;,x;y;z;roll;pitch;yaw;,,str,,"右侧UST雷达安装坐标信息,x;y;z;roll;pitch;yaw;该值需设置6维信息,否则无效",30,,,1
标定参数,12,在线标定,54,,,,,1715,0,0,0,camera.d435_calibration_height,D435标定平台高度,0,0,mm,int,"[0,400]",D435标定平台高度,30,,,1
标定参数,12,在线标定,54,,,,,2601,0,0,0,calibration.enable_online_calibration,启用在线标定,false,false,,enum_str,True;False,是否启用在线标定,30,,,1
标定参数,12,在线标定,54,,,,,2612,0,0,0,calibration.calibration_laser_coordx,雷达位置相对运动中心的纵向标定距离,0.29,0.29,m,float,,雷达位置相对运动中心的纵向标定距离,30,,,1
标定参数,12,在线标定,54,,,,,2613,0,0,0,calibration.calibration_laser_coordy,雷达位置相对于运动中心横向标定距离,0,0,m,float,,雷达位置相对于运动中心横向标定距离,30,,,1
标定参数,12,在线标定,54,,,,,2614,0,0,0,calibration.calibration_laser_coordyaw,雷达正方向相对于运动中心标定偏差,0,0,rad,float,,雷达正方向相对于运动中心标定偏差,30,,,1
标定参数,12,左侧UST雷达,57,,,,,2248,0,0,0,obstacle.ust_left_coord_yaw,左侧UST雷达安装朝向,0,0,°,float,"[0,360]","左侧UST雷达安装朝向 前进方向为0° 后退方向为180° 逆时针为正",30,,,1
标定参数,12,左侧UST雷达,57,,,,,2254,0,0,0,obstacle.ust_left_angle_max,左侧UST雷达扫描角最大值,135,135,°,float,"[90, 135]",左侧UST雷达扫描角最大值,20,,,1
标定参数,12,左侧UST雷达,57,,,,,2255,0,0,0,obstacle.ust_left_angle_min,左侧UST雷达扫描角最小值,-135,-135,°,float,"[-90, -135]",左侧UST雷达扫描角最小值,20,,,1
标定参数,12,左侧UST雷达,57,,,,,2259,0,0,0,obstacle.ust_left_install_direction,左侧UST雷达安装方向是否为正向安装,false,false,,enum_str,True;False,左侧UST雷达安装方向是否为正向安装,20,,,1
标定参数,12,左侧UST雷达,57,,,,,2273,0,0,0,obstacle.ust_left_coord_info,"左侧UST雷达安装坐标信息,mm °为单位 x;y;z;roll;pitch;yaw;该值需设置6维信息,否则无效",0;,x;y;z;roll;pitch;yaw;,,str,,"左侧UST雷达安装坐标信息,mm °为单位 x;y;z;roll;pitch;yaw;该值需设置6维信息,否则无效",30,,,1
标定参数,12,左侧UST雷达,57,,,,,2246,0,0,0,obstacle.ust_left_coord_x,左侧UST雷达安装X方向偏移,0,0,mm,float,"[-2000,2000]",左侧UST雷达安装X方向偏移,30,,,1
标定参数,12,左侧UST雷达,57,,,,,2247,0,0,0,obstacle.ust_left_coord_y,左侧UST雷达安装Y方向偏移,0,0,mm,float,"[-2000,2000]",左侧UST雷达安装Y方向偏移,30,,,1
标定参数,12,O3D303,4,,,,,2897,0,0,0,camera.o3d303_install_roll,O3D303安装俯翻滚角偏移,0,0,°,float,"[-5,5]",O3D303安装俯翻滚角偏移,20,,,1
标定参数,12,O3D303,4,,,,,2898,0,0,0,camera.o3d303_install_pitch,O3D303安装俯仰角偏移,0,0,°,float,"[-5,5]",O3D303安装俯仰角偏移,20,,,1
标定参数,12,Livox,59,,,,,3505,0,0,0,perception.livox_install_pitch,"livox激光安装角度相对对AGV中心的俯仰角度偏移量 仰为负 俯为正",0,0,°,float,"[-10,10]","livox激光安装角度相对对AGV中心的俯仰角度偏移量 仰为负 俯为正",30,,,1
避障参数,8,TIM320避障,33,,,,,2219,0,0,0,obstacle.eu100_tim320_stop_state,TIM320检测到障碍后停车级别,0,0,,int,"[0,4]",TIM320检测到障碍后停车级别,20,,,1
避障参数,8,TIM320避障,33,,,,,2237,0,0,0,obstacle.enable_switch_region_avoid_obstacle,是否启用TIM320避障区域切换模式,false,false,,enum_str,True;False,是否启用TIM320避障区域切换模式,20,,,1
避障参数,8,避障模型,34,空载避障,13,,,401,0,0,0,nav.vehicle_width,矩形车体宽度,0.5,0.5,m,float,,矩形车体宽度,20,,,1
避障参数,8,避障模型,34,空载避障,13,,,402,0,0,0,nav.vehicle_length,矩形车体长度,0.7,0.7,m,float,,矩形车体长度,20,,,1
避障参数,8,避障模型,34,空载避障,13,,,486,0,0,0,nav.vehicle_asymmetric_offset,"车体非对称避障模型参数,单位为m,共四个参数,车体前后左右",0;0;0;0,forward;backward;left;right;,,str,,"车体非对称避障模型参数,共四个参数,单位为m,车体前后左右",20,,,1
避障参数,8,避障模型,34,满载避障,14,,,2401,0,0,0,rack.max_contour_length,货架外轮廓避障长度尺寸,"1,200","1,200",mm,float,,托起货架后，以货架长度为做车身尺寸进行避障,20,,,1
避障参数,8,避障模型,34,满载避障,14,,,2402,0,0,0,rack.max_contour_width,货架外轮廓避障宽度尺寸,600,600,mm,float,,托起货架后，以货架宽度为做车身尺寸进行避障,20,,,1
避障参数,8,避障模型,34,满载避障,14,,,2410,0,0,0,rack.rack_asymmetric_offset,"货架非对称避障模型参数,单位为m,共四个参数,货架前后左右",0;0;0;0,forward;backward;left;right;,,str,,"货架非对称避障模型参数,共四个参数,单位为m,货架前后左右",20,,,1
避障参数,8,叉尖避障,38,,,,,2282,0,0,2,obstacle.enable_forktip_collision,开启叉尖碰撞检测,True,True,,enum_str,True;False,开启叉尖碰撞检测,20,,,1
避障参数,8,导航避障,36,自由导航,16,,,488,0,0,0,nav.robot_max_vel_x,主动绕障时最大移动速度,0.6,0.6,m/s,float,,local_planner:允许的最大的移动速度,20,,,1
避障参数,8,导航避障,36,自由导航,16,,,489,0,0,0,nav.robot_max_vel_x_backwards,主动绕障时最大后退移动速度,0.2,0.2,m/s,float,,local_planner:允许的最大的后退移动速度,20,,,1
避障参数,8,导航避障,36,自由导航,16,,,490,0,0,0,nav.robot_max_vel_theta,主动绕障时最大移动角速度,0.8,0.8,rad/s,float,,local_planner:允许的最大的移动角速度,20,,,1
避障参数,8,导航避障,36,自由导航,16,,,491,0,0,0,nav.robot_acc_lim_x,主动绕障时最大移动线加速度,0.3,0.3,m/s²,float,,local_planner:允许的最大的移动线加速度,20,,,1
避障参数,8,导航避障,36,自由导航,16,,,492,0,0,0,nav.robot_acc_lim_theta,主动绕障时最大移动角加速度,0.8,0.8,rad/s²,float,,local_planner:允许的最大的移动角加速度,20,,,1
避障参数,8,公共参数,13,,,,,216,0,0,0,slam.laser_angle_max,雷达扫描角最大值,2.1,2.1,rad,float,"[2.00, 3.14]",雷达扫描角度的最大值,20,,,1
避障参数,8,公共参数,13,,,,,217,0,0,0,slam.laser_angle_min,雷达扫描角最小值,-2.1,-2.1,rad,float,"[-3.14, -2.00]",雷达扫描角度的最小值,20,,,1
避障参数,8,公共参数,13,,,,,218,0,0,0,slam.laser_z_max,雷达修正高度最大值,1,1,m,float,"[0.5, 2.0]",雷达添加三维修正后Z方向最大值,20,,,1
避障参数,8,公共参数,13,,,,,219,0,0,0,slam.laser_z_min,雷达修正高度最小值,-0.5,-0.5,m,float,"[-0.8, 0.2]",雷达添加三维修正后Z方向最小值,20,,,1
避障参数,8,公共参数,13,,,,,220,0,0,0,slam.map_laser_max_dist,雷达最远探测距离,30,30,m,float,"[10, 79]",雷达最远距离,20,,,1
避障参数,8,公共参数,13,,,,,221,0,0,0,slam.map_laser_min_dist,雷达最近探测距离,0.1,0.1,m,float,"[0.1, 0.2]",雷达最近距离,20,,,1
避障参数,8,公共参数,13,,,,,454,0,0,0,nav.enable_auto_stop_dist_by_velocity,是否启用基于速度改变停止距离,TRUE,TRUE,,enum_str,True;False,是否启用基于速度改变停止距离,20,,,1
避障参数,8,公共参数,13,,,,,455,0,0,0,nav.increase_stop_dist_every_velocity,"速度每增加1m/s,避障距离增加长度",1,1,m,float,"[0.01, 3.0]","速度每增加1m/s,避障距离增加长度",20,,,1
避障参数,8,公共参数,13,,,,,456,0,0,0,nav.increase_slow_dist_every_velocity,"速度每增加1m/s,减速距离增加长度",1,1,m,float,"[0.01, 3.0]","速度每增加1m/s,减速距离增加长度",20,,,1
避障参数,8,公共参数,13,,,,,457,0,0,0,nav.enable_manual_control_avoid_obstacle,启用手动控制避障,TRUE,TRUE,,enum_str,True;False,启用手动控制避障,20,,,1
避障参数,8,公共参数,13,,,,,458,0,0,0,nav.manual_control_stop_distance,手动控制停止距离,0.2,0.2,m,float,"[0.01, 0.5]",手动控制停止距离,20,,,1
避障参数,8,公共参数,13,,,,,459,0,0,0,nav.manual_control_slow_distance,手动控制减速距离,0.2,0.2,m,float,"[0.01, 0.5]",手动控制减速距离,20,,,1
避障参数,8,公共参数,13,,,,,1524,0,0,0,debug.enable_record_ifm_oba_data,是否记录ifm避障数据,FALSE,FALSE,,enum_str,True;False,是否记录ifm避障数据,20,,,1
避障参数,8,公共参数,13,,,,,2283,0,0,0,obstacle.use_ifm_points,是否使用ifm点云数据做避障,TRUE,TRUE,,enum_str,True;False,是否使用ifm点云数据做避障,20,,,1
避障参数,8,公共参数,13,,,,,2284,0,0,0,obstacle.obstacle_range3d,IFM避障空间范围,0.3;3;-0.8;0.8;-0.4;4;,min_x;max_x;min_y;max_y;min_z;max_z,m,str,,IFM避障空间范围,30,,,1
